Fecha,ALPEKA,ALSEA,AMXB,ARA,AC,ASURB,AUTLANB,AXTELCPO,BACHOCOB,BIMBOA,BOLSAA,CEMEXCPO,CHDRAUIB,ELEKTRA,FUNO11,FEMSAUBD,GCARSOA1,LABB,GENTERA,GFNORTEO,GFINBURO,GISSAA,GMEXICOB,GAPB,GRUMAB,HERDEZ,HOMEX,ICHB,KIMBERA,LIVEPOLC-1,MEGACPO,MFRISCOA-1,OMAB,ORBIA,PE&OLES,PINFRA,Q,RA,SIGMAFA,SIMECB,SORIANAB,SPORTS,TLEVISACPO,VESTA,WALMEX
2021-11-29,14.954746791,37.562978638,16.630809009,3.7019853241,110.49361011,306.84246517,11.384988946,3.88,69.137641198,49.87433696,28.249530408,13.052333324,37.031988916,1424.1637342,12.920590933,130.63814961,55.798108911,15.045616096,9.4090181572,92.767445029,19.731432986,23.291156221,73.255076328,212.23651137,235.91713071,27.065787822,0.055,176.4,26.149188967,73.563975431,46.002967284,3.62,90.420855563,41.098949373,256.83,128.17046849,77.044310334,77.019257702,11.0803855,165.9,22.629013201,5.96,35.495260131,31.909717727,61.486165956
2021-11-30,16.775916057,35.732063423,16.841790039,3.6592372256,108.80458881,307.37453932,11.263038032,4.13,68.217467407,53.094777956,28.718105695,12.652772099,36.510678604,1378.7320569,13.140714578,128.65494773,59.155669774,14.987170306,9.1160327164,94.365613938,20.290424874,22.826749929,74.874065255,210.56181007,238.60697892,28.012196152,0.054,,26.712475501,73.941226587,46.511589987,3.5,87.957131092,40.554861325,262.89,126.10085793,76.197937853,75.841228397,10.629681459,165.53,23.083107111,5.86,35.352457978,32.128938102,59.362915348
2021-12-01,16.420750266,36.063186387,17.089463422,3.676336465,107.73959016,318.43072708,11.324013489,4.02,67.584847925,53.019225088,28.6307442,12.643258737,35.420666133,1382.2237663,13.340826983,127.20341273,57.666582047,14.970471509,9.2164848675,94.778044624,20.378686752,23.173086824,75.299675747,217.51564594,233.51187395,27.66195055,0.053,175.6,25.934981412,76.375394761,46.965437938,3.5,88.932505883,41.131432241,257.03,127.34946595,77.23962706,73.93997857,10.657417093,165.6,21.947872335,5.85,34.691998021,31.988637062,61.336393092
2021-12-02,16.398080109,37.621412102,17.438040776,3.6677868453,108.22216767,321.82661207,11.324013489,4.14,68.926768037,53.179774933,29.075493625,12.643258737,36.823464791,1380.7343648,13.647666004,127.63380973,59.22206222,15.479784818,9.5429543587,99.329511838,20.741541136,22.787393464,76.993772408,218.17872564,235.63253926,27.4980058,0.054,177.0,26.149188967,77.632898615,48.608680518,3.48,91.439580344,41.423778058,261.15,133.21621323,77.272179848,75.132919638,10.622747551,165.5,22.383045666,5.74,37.048233544,32.181550992,61.706420169
2021-12-03,16.420750266,37.913579424,17.383002246,3.7019853241,108.60490156,326.23969764,11.236905693,4.12,68.22705255,53.670868574,28.829293051,12.253210875,35.553363303,1379.8860964,13.320815742,127.76039708,58.07442136,15.772013765,9.6350354973,97.930193439,20.71212051,22.818878636,76.150896729,215.15236187,233.92499057,27.572526141,0.053,176.12,25.601769659,77.498166059,49.383352021,3.46,91.562405317,41.488743795,257.64,133.64381871,77.55701674,73.89524328,10.643549276,165.0,22.64793378,5.99,36.557351143,32.514765961,61.547837136
2021-12-06,16.624781678,37.933057245,17.438040776,3.7190845634,108.3552925,326.58398091,11.254327252,4.01,67.766965655,53.085333848,29.281984429,12.253210875,35.667103735,1378.7123297,13.407531118,126.65486752,57.36307372,15.922302938,10.204264353,95.845945507,20.663086134,22.818878636,77.127297268,214.72731077,231.72170193,27.907867675,0.054,176.22,25.371694878,79.249689283,49.28162748,3.52,93.065204994,41.074587222,254.66,131.6084166,77.809300845,74.275493246,10.900103884,165.0,22.449267694,5.93,38.074624018,32.497228331,61.785711685
2021-12-07,17.274659507,38.27391912,17.52059857,3.7447334225,108.7629873,327.77332311,11.245616472,4.11,68.744650308,54.38862082,29.281984429,12.367371225,35.543884934,1379.609916,13.560950628,126.64642837,58.131329172,16.506760834,10.430281693,96.420402534,20.93767864,,77.986863555,218.87580943,231.71252156,27.4980058,0.054,182.01,25.268557907,81.773679161,49.884149759,3.49,93.990004795,42.796179252,251.43,133.06227525,78.240625283,72.620287514,11.031848142,163.0,22.401966245,5.84,37.815795115,33.40918509,61.574267641
2021-12-08,17.115968409,37.621412102,17.759098865,3.7532830422,109.23724451,326.31011921,11.280459591,4.04,67.862817091,51.744270442,29.95705052,12.300777688,36.520156973,1380.3102306,13.554280215,126.4438886,57.685551317,16.331423465,10.246119416,96.088985019,20.93767864,22.77952217,76.543126006,220.12545965,230.07841583,28.049456322,0.054,178.2,25.10195203,79.860476869,50.377122533,3.44,94.871454606,43.843751761,250.99,133.23331745,78.48477119,72.15802285,10.886236067,164.84,22.496569143,5.85,36.896506256,33.067201305,64.472813078
2021-12-09,17.032844501,36.705954495,17.979252983,3.7447334225,108.72970609,327.01433499,11.254327252,4.03,67.258953041,53.151442607,29.869689026,12.024890176,37.11729424,1377.2623825,13.48757608,125.63372953,57.239773462,15.989098126,10.279603467,99.73457769,21.3103399,,77.494490633,223.10081729,238.50599486,27.960031913,0.053,176.76,24.80047473,79.016152853,49.852849901,3.45,95.304954513,43.291542997,243.1,130.98411259,79.119550551,71.121655297,10.844632617,,22.364125086,5.8,35.90581632,33.084738935,64.041114821
2021-12-10,16.949720592,35.634674316,17.979252983,3.7019853241,109.03755727,324.41656122,11.30659193,3.93,68.706309733,55.153593608,29.941166612,12.043916901,37.335296735,1377.9626971,13.761063033,125.18645421,56.850903419,16.105989706,10.170780303,97.576681422,21.300533024,22.748036998,76.776794511,223.67038575,239.82796804,28.056908357,0.051,179.0,24.332391554,78.602973016,49.938924512,3.5,99.857899416,43.275301563,240.81,131.84787567,79.729915321,70.711581805,10.823830892,165.0,22.004634074,5.6,36.646602489,33.014588415,64.93094184
2021-12-13,16.723019024,35.118512048,17.529771658,3.676336465,109.18859044,318.48549942,11.236905693,3.88,68.207882263,53.670868574,29.480533279,12.043916901,36.813986422,1378.0218787,13.387519877,123.66740596,55.807593546,16.131037901,10.38842663,93.260888886,21.241691773,23.377740444,74.715504484,225.18356764,236.88106949,27.565074106,0.05,178.99,24.173719291,77.983203259,51.073544389,3.5,98.136470708,42.366870084,235.56,130.70189297,78.973063006,68.444993776,10.622747551,164.98,22.097287613,5.5,35.593436611,32.90059382,65.63575532
2021-12-14,16.783472776,35.819713619,18.043464601,3.6592372256,111.27788261,319.93305408,11.219484134,3.93,68.792576026,55.512469731,30.211193048,12.443478125,38.766530501,1375.8420261,13.90781213,129.11910136,56.822449513,17.174712714,10.622814983,92.885282368,21.114202395,23.125859066,74.90744647,226.42471683,237.15648057,28.384797857,0.051,178.15,24.189586517,79.088010216,50.862270343,3.47,101.05312721,43.129572159,240.6,128.31585435,79.485769413,72.776861029,10.629681459,171.5,22.058520442,5.65,35.825490109,33.523179684,66.578443349
2021-12-15,16.949720592,35.001645119,18.272791807,3.7019853241,111.43730651,319.45575227,11.315302709,4.03,67.460241058,56.173557325,30.624174657,12.472018212,39.325754291,1373.6621736,13.847778408,129.82799054,56.756057067,17.099568127,10.865574348,91.706908979,21.212271147,,73.455363618,230.82824615,238.4050108,28.727591425,0.051,180.01,24.205453744,78.126917985,50.901395166,3.44,101.45153647,42.662109597,240.65,128.1790206,80.144963364,71.397522919,10.539540651,,21.903451757,5.69,34.825875039,33.154889455,66.525582338
2021-12-16,17.025287782,36.160575495,18.199407101,3.676336465,110.71570359,314.79227888,11.324013489,3.9,66.655088991,55.011931981,30.790955691,12.548125112,38.245220189,1370.5945984,13.841107995,129.76891644,55.560890771,17.274905496,10.840461311,94.667572119,21.477056779,22.740165705,74.540253105,231.19379009,236.92697134,28.898988209,0.047,180.01,23.816706699,76.986182347,51.676066668,3.47,101.03057574,42.030625084,236.25,128.23888537,81.77260275,72.933434544,10.46326766,168.0,22.058520442,5.46,34.067238602,33.637174279,67.785436433
2021-12-17,16.995060906,36.666998852,18.841523279,3.6335883666,111.08489578,319.12711824,11.315302709,3.76,65.456946034,58.052934916,31.648686724,12.928659611,38.283133666,1379.491553,13.887800889,134.29230457,58.639639149,17.274905496,10.631185996,95.669189499,22.310641174,22.685066654,73.90601002,236.63444407,239.91059136,28.384797857,0.046,179.84,23.332756296,78.800580764,52.317713771,3.6,100.72237234,41.686178986,240.54,126.26334802,81.780740947,73.321140391,9.9848279857,169.0,21.893759964,5.52,34.656297482,34.584206297,69.406507437
2021-12-20,16.813699651,35.790496887,18.914907985,3.6677868453,111.66385626,311.73285254,11.236905693,3.75,66.05122494,59.384554214,30.19530914,12.5005583,37.913477263,1380.3102306,13.347497396,133.70156358,56.220622566,17.107917526,10.455394731,94.203587597,22.036048667,22.748036998,71.03522553,229.25555711,239.63518028,28.012196152,0.046,179.2,23.523163012,77.174807925,51.856040856,3.48,98.031230525,40.58723191,237.41,123.47536024,81.504042251,72.486081644,10.068034885,168.5,22.203897334,5.31,33.674532681,34.461442888,67.723765254
2021-12-21,16.82125637,35.790496887,19.116715927,3.6934357044,110.29616701,316.99099704,11.30659193,3.77,67.096005599,57.750723444,30.211193048,13.195033761,39.050881581,1375.250211,13.801085514,132.35129847,56.851670371,17.600532037,10.438652706,94.998989634,22.389096176,22.748036998,72.57076142,232.00138716,240.56239759,28.228305141,0.048,180.05,24.22132097,76.635877702,51.74649135,3.5,100.42920326,40.79225935,237.46,124.68120772,82.155098006,73.321140391,10.289919952,169.5,22.271739884,5.39,34.370693177,34.601743927,67.459460199
2021-12-22,16.639895116,36.024230744,19.226792986,3.6934357044,109.58295482,320.06607262,11.376278166,3.91,68.687139446,59.176783827,30.15559937,13.147466948,39.031924842,1376.8283847,13.867789649,131.35547795,59.098583007,18.001303165,10.61444397,95.462974156,23.203066821,22.039620621,72.937954785,233.12352205,240.50731537,28.444414129,0.047,180.08,24.403794072,76.671806384,51.558692198,3.45,101.43650216,41.472950449,238.8,126.51991131,83.937363133,74.745213791,10.386994668,170.0,22.814480281,5.35,34.843725308,34.557899852,68.146653342
2021-12-23,16.632338397,37.066294191,19.208446809,3.7190845634,109.50743824,321.74836587,11.193351795,3.79,69.607313237,58.676246077,31.370718333,13.280654023,39.155143643,1377.5681537,14.087913294,131.74367917,58.563148507,18.31023091,10.99951055,95.845945507,23.458045577,22.197046483,73.830902287,232.6389638,239.88305026,28.884084141,0.048,179.04,24.705271372,78.216739689,52.395963418,3.52,102.70690151,42.047027279,241.75,127.65674847,83.774599195,76.914875359,10.484069385,177.5,23.01800793,5.35,35.120404479,34.978802972,68.243565195
2021-12-24,16.934607154,37.124727656,19.281831515,3.676336465,109.77594165,319.98782642,11.324013489,3.85,69.607313237,59.318445454,31.497789597,13.261627298,39.430016353,1378.9589193,14.261344045,133.87034672,58.91691773,18.218387526,10.9660265,95.764932337,23.624762457,22.748036998,74.022844273,236.42191852,240.00239506,28.779755663,0.047,179.65,24.82427557,78.207757519,52.3333637,,102.42124959,42.161842645,243.97,128.0219292,85.16623087,75.915787214,10.518738926,,24.035646176,5.35,35.388158516,35.013878232,68.929206443
2021-12-27,16.775916057,37.173422209,19.355216221,3.6848860847,109.75916018,328.43059118,11.324013489,3.84,69.722334961,59.34677778,30.965678679,13.356760923,40.415766762,1374.7570317,14.187969496,134.64674916,60.484975911,18.544014068,11.376206117,97.429384749,24.026844341,22.787393464,75.266294532,240.44290185,240.74600497,29.115097198,0.049,180.2,24.705271372,78.360454415,53.593183012,3.47,103.63151169,42.744120573,241.35,129.96086497,84.230338223,78.063081137,10.657417093,178.0,24.151947689,5.34,35.272131767,35.85568447,69.169626101
2021-12-28,16.836369808,37.027338548,19.456120192,3.6848860847,109.94375628,327.20995049,11.324013489,3.89,67.575262782,58.808463596,31.203937299,13.337734198,40.538985563,1367.053571,14.32804818,134.05600818,59.328054936,18.068098353,11.19204384,98.202692285,24.085685593,22.826749929,75.232913317,239.26125982,239.46993364,29.293946016,0.049,180.91,24.729072212,78.47722263,54.211355221,3.45,104.33060719,42.399674475,239.82,129.1522505,85.182507264,79.330581021,10.816896984,185.0,23.822426734,5.35,34.897276115,35.654001725,69.044964056
2021-12-29,16.881710122,37.066294191,19.391908574,3.676336465,109.35640507,325.67632501,11.315302709,3.88,67.671114218,58.676246077,30.703594197,13.042819961,40.482115347,1389.1381401,14.281355285,134.46108771,59.567088195,17.851013992,10.873945361,97.8123561,24.085685593,23.291156221,73.380255884,236.82996757,238.29484636,29.91991688,0.048,183.5,24.546599109,78.189793178,53.953131387,3.39,103.26317105,42.588299719,236.17,129.64785292,85.37782399,78.324036995,10.546474559,,24.229482032,5.29,33.888735911,35.355862016,67.771630311
2021-12-30,16.798586213,37.572717549,19.446947104,3.6677868453,109.42353092,328.97048994,11.315302709,3.87,68.380414849,59.441218865,31.227763161,13.347247561,40.254634484,1457.6012908,14.361400247,134.12352143,60.408485268,17.650628428,10.940913462,98.585663636,24.026844341,22.818878636,74.289893993,239.70331295,240.80108719,29.7932323,0.053,185.23,24.681470533,78.845491616,53.749682305,3.45,103.17296518,43.080365574,237.19,135.90809396,83.831566573,78.294213469,10.574210193,185.0,25.208353106,5.44,34.236816158,35.469856611,67.86957906
2021-12-31,16.836369808,36.959166173,19.428600927,3.6677868453,109.51582897,330.79362635,11.550493759,3.87,69.674409242,59.46955119,30.910085001,13.309194111,40.207242637,1529.5068331,14.434774796,134.45264855,63.286445708,17.934507977,11.0329946,97.967017607,24.046458092,23.023532256,74.515217194,239.86483237,241.00305531,30.165834005,0.054,190.89,24.602134401,79.725744314,54.586953525,3.6,103.36841123,42.867137037,235.56,139.11646749,84.547727903,79.166551625,10.414730301,185.0,25.179277728,5.38,34.406393715,36.15382418,67.753821447
2022-01-03,16.904380279,38.897209406,19.272658427,3.6934357044,107.83768265,330.30849993,11.411121285,3.92,68.389999993,58.997345765,30.925968909,13.109413499,40.482115347,1440.5076962,14.274684872,134.27542626,61.900052805,17.825965797,11.45154523,99.506267846,24.056264967,22.637838895,74.348311119,241.88807557,241.07649827,29.800684334,0.053,192.98,24.768740278,78.171828837,52.341188665,3.58,102.81965885,42.850734842,233.48,139.37731086,84.230338223,79.047257518,10.608879734,188.94,24.345783546,5.48,34.593821541,34.671894447,65.874986341
2022-01-04,16.775916057,39.958750674,19.446947104,3.676336465,109.80950457,331.59173757,11.402410505,3.86,68.850086888,59.412886539,30.35414822,13.033306599,41.610041296,1396.7922829,14.134606188,136.19955404,62.330312672,17.709074218,11.560368394,99.867144697,24.056264967,22.645710188,73.630614997,244.71891584,241.26010565,29.711259925,0.053,191.1,24.903611701,78.92633115,52.161214478,3.55,102.33856087,42.621104109,230.32,139.50773255,84.922084962,79.069625163,10.553408468,187.76,24.103488725,5.47,34.80802477,34.864808377,65.438669183
2022-01-05,16.624781678,40.806035907,19.419427839,3.650687606,108.86974263,333.86870193,11.411121285,3.85,68.236637694,57.599617708,29.79821144,13.023793236,40.974990552,1383.1016255,13.967845851,136.89156491,59.825244115,17.433544067,11.778014721,100.47842589,23.928775589,22.456799154,74.723849788,246.05357627,239.85775246,29.584575345,0.052,191.4,24.586267175,78.971242001,52.309888806,3.57,102.99255344,41.792793254,231.06,140.00333497,84.482622328,79.203831033,10.206713052,180.21,24.064721554,5.22,35.5131104,34.908652452,65.723611001
2022-01-06,16.398080109,40.689168978,19.070850485,3.6677868453,108.02227874,340.01102847,11.402410505,3.78,68.12161597,60.149527002,30.028528106,12.804985899,40.501072086,1368.1385654,13.921152957,136.54555948,59.710508151,17.617230834,11.309238016,103.5863857,24.203368096,22.26788812,75.533344252,248.24683991,238.12326298,29.800684334,0.053,191.0,24.895678088,80.507193137,51.691716598,3.55,103.1353794,40.85786813,226.8,138.58608595,86.175367289,80.135816242,10.276052135,,23.405679643,4.96,35.914741455,34.759582597,65.046874185
2022-01-07,16.367853234,42.101311032,18.703926955,3.6848860847,107.7453846,336.41952799,11.411121285,3.81,68.159956545,60.895611573,29.742617762,12.700338912,39.344711029,1377.2426554,13.681018071,136.98439564,58.515341855,17.383447676,11.468287255,108.98480879,24.301436848,21.953036397,75.408164695,245.05045569,236.09354125,29.30139805,0.049,191.5,25.197155388,79.366457498,51.519567375,3.6,105.38300902,40.136171543,229.39,137.55140723,86.037017941,79.822669212,10.08883661,180.5,23.299069922,4.84,36.468099797,33.952851619,65.109205207
2022-01-10,16.239389012,42.442172907,18.557157543,3.676336465,106.99021875,339.01730176,11.411121285,3.69,68.3037337,59.809539096,29.822037302,12.4244514,40.605334149,1392.8073941,13.420871945,138.15743845,57.941662033,17.517038052,11.593852444,107.62967939,24.134719969,22.031749328,74.481835979,243.06121658,241.22320162,28.436962095,0.05,189.8,25.030549512,78.207757519,51.331768223,3.59,106.66844269,39.849133128,227.9,136.55150762,85.90680679,78.219654652,9.9016210859,179.5,23.299069922,4.88,35.932591724,33.558254944,64.236570893
2022-01-11,16.224275574,42.412956175,18.73144622,3.7105349438,108.05584167,332.01426704,11.324013489,3.77,68.399585136,61.396149323,29.806153394,12.633745374,40.330461438,1409.6248083,13.400860704,139.63429092,58.477096533,17.057821135,11.618965482,105.30975678,24.262209347,21.764125363,75.082697849,239.07423734,244.09249007,28.653071084,0.05,190.91,25.141620096,79.573047417,51.206568788,3.56,105.59348939,39.77532325,230.93,136.56889718,85.760319246,77.712654698,10.192845235,177.0,23.134309444,4.93,36.789404641,33.39164746,64.361232938
2022-01-12,16.428306985,41.916271729,18.612196072,3.7276341831,106.47838413,333.7748065,11.324013489,4.08,69.367684646,63.313303347,30.227076956,13.080873411,40.273591222,1459.8699156,13.854448822,140.63011144,60.99172642,17.30830309,11.526884343,108.85960661,24.37989185,22.315115879,78.429164653,239.67780989,243.6588677,28.213401072,0.051,200.01,24.721138599,83.040165185,51.76214128,3.59,108.54021451,41.382738375,240.93,139.77727071,86.085847123,81.023066162,10.407796393,178.0,22.727254146,5.04,38.128174825,34.003545739,64.761932368
2022-01-13,16.488760737,41.926010639,18.685580778,3.7874815209,106.97343729,335.82485688,11.663733893,4.23,69.664824099,62.274451413,29.631430406,13.128440223,40.434723501,1382.6380369,14.181299083,141.27148737,61.269005001,17.14131512,11.602223457,110.44304586,24.674098107,22.582739843,78.437509957,239.58429865,242.33954857,27.676854618,0.052,205.0,24.403794072,85.797691492,52.036015043,3.52,108.45000864,40.931678008,241.33,137.52532289,86.110261714,80.553345616,10.282986043,184.01,23.279686336,5.1,38.708308571,33.702158733,63.978342371
2022-01-14,16.549214488,41.624104407,18.630542249,3.7618326619,106.4448212,342.5540299,11.672444673,4.12,69.40602522,62.737212729,29.496417187,13.242600573,40.283069592,1389.3156847,14.34805942,142.10696391,61.154269036,17.016074142,11.518513331,107.52657172,25.076179992,22.551254671,77.68643262,243.64778709,239.52561618,27.065787822,0.05,207.49,24.189586517,81.612000094,51.942115467,3.5,111.17121909,39.881937519,232.46,136.12546344,87.542584373,82.335301336,10.262184318,180.0,23.240919165,5.05,38.003222941,33.941495473,63.631069531
2022-01-17,16.813699651,42.013660836,18.630542249,3.7703822816,106.67137095,334.37730222,11.672444673,4.04,69.099300623,62.841097923,29.139029257,13.280654023,40.03663199,1394.5532489,14.341389007,144.82437245,62.378119324,16.490062037,11.518513331,108.97744395,26.370687524,22.551254671,78.337366312,238.30064435,237.11762812,26.834774765,0.05,205.0,24.308590715,83.525202385,54.313079762,3.51,111.1483843,40.201780324,233.44,137.72530281,89.528304424,81.589713169,10.248316502,,24.122872311,5.28,37.601591886,33.968088444,63.559834077
2022-01-18,16.836369808,42.198700139,18.263618719,3.8045807603,105.24494658,332.68718434,11.594047657,4.03,70.431635591,59.771762662,29.313752245,13.080873411,41.174036307,1380.872455,14.361400247,142.98463623,60.179013339,16.339772864,11.376206117,105.39813479,25.948991889,22.409571396,78.045280681,238.48766683,232.13558388,25.947982709,0.05,200.63,24.245121809,81.369481493,53.593183012,3.5,110.18053286,39.701513372,235.48,133.6735357,90.187498375,82.148904295,10.040299252,179.99,23.279686336,5.05,38.351303189,33.445093345,63.17694351
2022-01-19,18.347713597,40.806035907,17.905868277,3.7361838028,103.24795246,318.95497661,11.707287792,4.03,70.163251569,60.0361977,28.606918338,12.928659611,40.633769256,1374.6978502,14.468126863,140.37693673,58.620516489,16.632001811,11.585481432,103.90307355,25.811695635,,79.564125964,239.28676288,232.66146632,25.89581847,0.05,199.99,24.213387357,85.492297699,51.715191492,3.45,108.87922001,40.185378129,239.08,132.59538307,90.260742148,84.08743353,10.276052135,176.48,23.08585048,5.06,37.548041079,33.604651172,63.363936578
2022-01-20,18.196579218,40.864469371,17.749925776,3.6421379863,103.77656855,319.21318906,11.689866232,4.11,70.057814989,60.385629714,28.408369488,12.405424675,40.434723501,1349.0229357,14.808317951,141.44027051,59.987786731,16.690447601,12.012403074,103.5863857,26.223584396,22.354472344,78.162114933,242.57665834,238.141715,26.044859152,0.051,200.74,24.435528525,86.740819382,52.599412499,3.46,107.28511176,40.669242886,239.15,132.02152764,89.292296713,84.408036442,10.317655585,179.98,22.388041397,5.02,37.083934082,33.578058201,62.705008626
2022-01-21,18.408167349,38.887470495,17.704060335,3.6164891272,103.87725733,316.63888915,11.872792604,3.97,69.060960049,59.715098011,28.170110868,11.520681964,39.998718512,1333.9513762,15.008430356,141.49934461,57.922539372,16.281327074,11.719417633,99.498903013,26.253005021,,75.316366354,237.06799618,235.60456283,26.044859152,0.049,201.05,23.499362173,85.797691492,52.23163916,3.5,107.63483959,40.456014349,235.9,130.73470032,88.551720793,82.551521905,10.29685386,179.9,22.213589127,4.93,35.861190648,33.533736582,62.811861807
2022-01-24,18.121012029,38.624519906,17.869175924,3.4796952122,102.55991246,312.41359446,11.663733893,3.75,68.370829705,59.393998322,27.79683903,11.31138799,39.761759279,1335.3717326,14.528160584,139.89590479,56.239745227,16.131037901,11.593852444,95.779662004,25.850923136,22.338729758,72.462272471,228.63498251,230.27193029,25.180423197,0.049,198.0,23.729436954,83.543166726,50.228448205,3.38,107.33391099,39.799926543,226.98,129.31745131,86.020741547,81.246742612,10.054167069,178.78,21.767766657,4.83,35.31675744,33.436229022,62.874192829
2022-01-25,18.015217963,38.303135852,17.759098865,3.5566417894,103.18921733,314.45582023,11.663733893,3.71,68.437925711,59.507327624,27.582406271,11.758516026,39.363667768,1355.8288101,14.221321564,139.59209514,55.054140261,16.448315044,11.518513331,95.713378501,25.772468134,22.039620621,73.346874669,230.43719914,233.71323122,25.046286583,0.049,197.0,23.729436954,84.396472912,50.204973311,3.44,107.3501774,39.283257395,230.14,131.1607445,85.328994808,79.90468391,10.08883661,179.5,21.312252395,4.83,35.298907171,32.984148513,63.230370101
2022-01-26,18.226806094,39.725016817,17.740752688,3.5566417894,103.71783343,315.05831595,11.585336877,3.78,68.562532578,58.921792897,27.693593627,11.920243188,39.809151126,1337.9264014,13.961175438,139.03511078,54.50914443,16.465013841,11.727788646,96.707631048,26.360880649,22.346601051,73.338529365,229.604099,233.29806087,25.627545243,0.049,197.3,24.332391554,86.641975035,49.899799689,3.36,108.82228757,38.832197029,219.36,129.62176858,85.328994808,84.31110998,10.109638335,179.0,22.291123469,4.76,35.379233382,33.586922525,61.796756584
2022-01-27,17.984991088,39.793189192,17.043597981,3.5309929304,101.93899832,312.93784399,11.75084169,3.59,68.083275396,57.174632826,27.534754547,11.825109564,38.491657791,1336.9893607,13.974516265,135.95481849,54.117129885,16.481712638,11.719417633,96.088985019,27.20427192,22.354472344,71.377382984,230.77724002,239.02741175,25.053738617,0.048,195.35,23.301021844,86.334123937,50.345822675,3.31,108.36682807,39.127436541,218.71,129.01313404,84.547727903,85.295286361,9.9986958024,180.0,21.951910721,4.75,36.200345761,33.79080197,61.939227492
2022-01-28,18.219249375,40.484651853,17.034424892,3.5651914091,101.95577979,320.11302034,11.829238706,3.44,68.092860539,58.109599567,27.542696501,12.043916901,39.543756785,1335.4407777,13.734381379,132.24158943,54.384847136,16.682098202,11.861724847,96.53087504,28.057470066,22.354472344,72.228603966,229.97814396,240.45744297,24.740753186,0.047,195.35,23.459694107,86.11681728,52.200339301,3.48,110.66039198,39.004420078,216.76,128.16104567,87.990185204,85.854477487,10.13044006,180.0,21.699924108,4.78,35.673762822,33.702158733,62.509111126
2022-01-31,18.672652512,41.205331246,17.383002246,3.4967944516,102.37531637,326.81089488,11.898924943,3.4,68.025764534,60.999496766,27.939794202,11.986836726,39.344711029,1336.8907249,14.141276602,130.97571589,55.159314895,17.107917526,12.380727628,96.287835528,29.175453843,21.55160045,73.931045932,241.09748054,248.91769218,25.411436254,0.048,195.9,23.642167209,85.55544175,51.989065255,3.45,112.3602319,39.50468703,220.99,130.83903767,90.683928388,88.173256688,10.407796393,,22.581877254,4.76,37.521265675,34.632912722,62.455684536
2022-02-01,18.748219701,43.240763586,17.46556004,3.5566417894,103.17243587,328.90789298,11.925057282,3.46,67.51775192,61.481146299,27.939794202,12.110510438,40.017675251,1334.8292354,14.621546373,130.46092731,55.952905316,17.149664518,12.213307376,96.633982711,30.165948243,21.102936745,74.965863597,242.7551798,249.78493692,25.627545243,0.048,196.2,23.499362173,86.823063915,51.316118294,3.42,114.62939619,39.972149592,219.35,132.49104572,91.107114628,89.560050679,10.373126851,175.5,22.281431676,4.73,38.253126709,34.553133809,63.951629075
2022-02-02,19.299860184,44.117265551,17.474733129,3.5053440713,102.71094563,333.71220954,11.933768061,3.53,67.105590743,59.696209794,28.900770637,12.1961307,41.486822495,1335.7761396,14.521490171,133.84502925,56.430971834,17.2498573,12.012403074,95.278853314,30.47976825,21.008481228,75.224568013,243.57977892,254.00122251,25.582833038,0.05,196.9,23.483494946,89.294927139,51.183093894,3.37,117.20762229,40.070562763,219.9,132.18672845,92.58826647,90.648609404,10.33845731,175.0,22.232972712,4.72,38.270976978,34.411304629,64.744123504
2022-02-03,20.83387413,44.740555837,17.327963717,3.5053440713,101.5865876,331.31787588,11.846660265,3.54,67.51775192,57.52406484,29.202564889,11.806082839,41.259341631,1335.075825,14.248003218,128.37645555,53.342662125,17.233158503,12.347243578,96.980129894,30.264016995,20.811698901,72.83781114,244.27686271,246.89719646,25.918174572,0.05,195.02,22.801204215,88.643007168,52.145564548,3.31,116.90669369,39.119235444,215.13,131.09118627,91.343122339,92.266535727,9.9432245358,175.0,22.22328092,4.7,37.744394039,34.083324652,62.651582035
2022-02-04,21.325060861,45.042462069,16.94269401,3.53954255,102.41727003,332.64806125,12.534811854,3.58,67.249367897,58.562916775,29.75850167,11.729975939,40.889685228,1336.8315433,14.73170514,130.29214417,53.514766072,17.341700684,12.28864649,95.875404842,29.920776362,20.496847178,74.164714437,245.0929608,241.97973427,26.775158493,0.055,195.1,23.483494946,85.573550638,52.122089654,3.37,113.64527834,39.947546299,217.96,131.30855575,92.230185805,92.378373953,9.9501584441,177.0,22.523726497,4.59,38.72615884,34.083324652,63.390649873
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,21.483751959,45.860530569,17.162848128,3.5908402682,102.39209783,345.32394531,12.813556802,3.56,67.747795368,59.875647855,30.370032128,11.634842314,40.595855779,1333.1425622,14.297609058,132.72262138,53.581695385,17.016074142,12.414211678,99.712483189,29.812900734,20.268579678,76.100824907,255.0136533,249.9971351,26.141735595,0.055,196.0,24.126117612,87.34822167,50.204973311,3.35,120.32263993,39.931144104,215.94,133.90829474,93.076558285,94.406373768,10.317655585,179.99,22.184513748,4.5,39.52942095,34.207425184,65.216058389
